,0x,0y,1x,1y,2x,2y,3x,3y,Unnamed: 8
417,1.756309434658352,1.8565780076863945,1.254886115014196,1.6634445326475367,1.2245819775184068,1.1776095545910783,1.9398341907339731,1.4377755633875624,
418,1.7533112430086706,1.8564738595621697,1.2576632237658023,1.6623097784971799,1.2275815309680205,1.1775577945397884,1.9396715313798962,1.4398492776025527,
419,1.750313089865733,1.8563686087593512,1.2605454398520972,1.6614774141347144,1.2296595525391463,1.1774651929152982,1.93773528519597,1.4417073164428078,
420,1.747314919280519,1.8562638559934803,1.263323789002032,1.6603457003895217,1.232659089398403,1.1774124802037331,1.9375641110559143,1.443780345175049,
421,1.74431669071702,1.8561607760195833,1.2662058396067022,1.6595127632297557,1.2347370781293465,1.1773191445460578,1.9356159728230427,1.4456334197437335,
422,1.7413182638813016,1.8560636343146173,1.268984976145614,1.6583829844469467,1.237736620407905,1.1772667411192532,1.9354372194997829,1.4477058086937973,
423,1.7383201015209604,1.8559586464056312,1.2718684808360012,1.6575550951424411,1.239814526459671,1.177171582562326,1.933492654441716,1.4495551751847053,
424,1.735321783439616,1.8558582039689675,1.2746504364060651,1.6564322758309802,1.2428141020075358,1.177121119381178,1.9333081406347763,1.451627059198344,
425,1.7323235463836029,1.8557553713090282,1.2775343129996957,1.6556056829488972,1.2448918903015844,1.177023423342175,1.9313467440610954,1.453470983363213,
426,1.7293250528163682,1.855660311710608,1.2803167091139451,1.6544839557702082,1.24789128575158,1.1769631993059033,1.9311493560900503,1.4555416805163015,
427,1.7263268870416248,1.8555554213528185,1.2832048488516434,1.653672383927715,1.249968929945473,1.1768624852825245,1.9291705446920784,1.457379989934945,
428,1.723328785011327,1.8554487245116114,1.2859882956823885,1.6525532665342233,1.2529683172728412,1.1768018580574222,1.928965555812489,1.4594499484538934,
429,1.7203306821563034,1.8553420508471035,1.288876829190439,1.6517430973093887,1.2550458976232974,1.1766998355191278,1.9269769681030324,1.4612832889365572,
430,1.7173326732636396,1.8552327682798342,1.291663757179263,1.6506326773955229,1.258045302242008,1.176640069866298,1.926762921202856,1.4633523304140166,
431,1.7143346284237246,1.8551244763694286,1.2945590777441671,1.6498471082856139,1.2601227114420541,1.1765346197525672,1.9247637068763646,1.4651805717366275,
432,1.7113364172396839,1.855020892124034,1.2973525062251874,1.6487531442453345,1.2631221175084513,1.1764749267977117,1.92453915317134,1.467248499284798,
433,1.7083381821788666,1.8549180013077067,1.3002473879467171,1.6479659595031344,1.2651993754484205,1.1763665378602826,1.9225244211723624,1.4690710624092127,
434,1.7053401567184605,1.8548091742028223,1.3030369864155715,1.6468622655317064,1.2681987062512783,1.1763031759235383,1.922290171214123,1.4711379140410399,
435,1.702342218178692,1.8546979783765936,1.305933899049429,1.646082587911278,1.2702758995540786,1.176193555242438,1.9202621951098044,1.4729549608585124,
436,1.699344214664265,1.8545885483647904,1.3087249977239432,1.6449826932849048,1.2732751423301825,1.1761261551683404,1.9200159310984977,1.4750204154689208,
437,1.696346352683759,1.854475307268732,1.3116237859735949,1.6442100182667496,1.275352178570859,1.1760135977792516,1.9179815885958669,1.476832686088673,
438,1.6933482122614845,1.854369694730063,1.3144172667520484,1.6431161877769518,1.27835140553713,1.1759454978174766,1.9177259941245581,1.4788970068431,
439,1.6903500395099693,1.8542650039851405,1.31731949269698,1.6423565269548968,1.2804283704901405,1.1758316325686629,1.9156740326164745,1.4807031108913034,
440,1.6873518816157351,1.8541598886140451,1.3201178111879668,1.6412751326590906,1.2834275139934954,1.1757599510069907,1.9154074218154213,1.4827660377905618,
441,1.68435370837065,1.8540552120051272,1.3230245674631724,1.640532995234787,1.2855042587060443,1.1756421371291057,1.9133434312434294,1.4845665728408526,
442,1.68135580325405,1.8539431186874635,1.3258255748950094,1.6394585849934014,1.2885035685252666,1.1755777895703488,1.9130670707014956,1.4866282162537114,
443,1.6783575940989768,1.853839475730954,1.3287309915979348,1.6387112204355305,1.2905803661230757,1.1754609116483297,1.9109978328428219,1.4884240145325085,
444,1.675359355979605,1.8537366740794767,1.3315301209637633,1.6376319267807007,1.2935795573395117,1.175391255010069,1.9107092465457356,1.4904839821681903,
445,1.6723614343813926,1.853625022429369,1.3344365228675683,1.6368884027571757,1.2956562241287237,1.1752720754920885,1.9086144000138772,1.4922722394468193,
446,1.669363566699567,1.8535119323667366,1.3372363813291819,1.6358110019056205,1.2986553890704737,1.1752012965956753,1.9083137477312548,1.4943304806658888,
447,1.6663655656791132,1.8534024340500463,1.340142575176178,1.6350666650707921,1.3007318004680388,1.1750777473383558,1.9062121710411686,1.4961137175554753,
448,1.663367243136877,1.85330212486444,1.342944352686767,1.633994264594684,1.3037308519406512,1.1750023134956704,1.9059001442328884,1.4981702651435065,
449,1.660368727645658,1.8532077593573875,1.345856796735677,1.6332747719526304,1.3058071038065182,1.174876111671571,1.9037921367269535,1.4999484987715674,
450,1.6573705347019836,1.8531036484910004,1.3486643494559403,1.632217583358792,1.308806184146276,1.1748018343824598,1.9034695462446871,1.5020034158238285,
451,1.6543724530986612,1.8529963792045292,1.3515799604475631,1.6315110336114085,1.3108823200086412,1.1746737383562806,1.9013384555397388,1.503774089366456,
452,1.6513744804141073,1.8528861077999466,1.354389865968452,1.6304601145071578,1.3138812077829476,1.1745920553279543,1.9010005502643297,1.5058265436864768,
453,1.6483766915271716,1.8527709479572745,1.3573047037976873,1.629750381860834,1.3159570478397882,1.174459251828986,1.8988548002829333,1.507590811012123,
454,1.6453786809420148,1.852661711830978,1.3601152228748994,1.6287011047207858,1.3189561178489675,1.174384558589396,1.8985072611635576,1.5096416560261177,
